DID,Date,BW_REQUESTED
235039630,2024-10-12 12:20:00,0.021875
235054776,2024-10-12 12:20:00,2214.45
235010468,2024-10-12 12:25:00,26.216
235038808,2024-10-12 12:25:00,19.7001
235009876,2024-10-12 12:25:00,2125.29
235038589,2024-10-12 12:25:00,1130.51
235041021,2024-10-12 12:25:00,5249.2
235038367,2024-10-12 12:25:00,97.2632
235038878,2024-10-12 12:25:00,69.1922
235010148,2024-10-12 12:25:00,4067.52
235039630,2024-10-12 12:25:00,0.02
235054776,2024-10-12 12:25:00,14533.2
235010468,2024-10-12 12:30:00,3395.83
235038808,2024-10-12 12:30:00,24.5241
235009876,2024-10-12 12:30:00,1074.52
235038589,2024-10-12 12:30:00,498.456
235041021,2024-10-12 12:30:00,1726.61
235038367,2024-10-12 12:30:00,239.878
235038878,2024-10-12 12:30:00,15.5377
235010148,2024-10-12 12:30:00,6986.3
235039630,2024-10-12 12:30:00,0.01875
235054776,2024-10-12 12:30:00,5121.08
235038808,2024-10-12 12:35:00,27.4717
235009876,2024-10-12 12:35:00,7321.91
235038589,2024-10-12 12:35:00,316.714
235041021,2024-10-12 12:35:00,24997.2
235010468,2024-10-12 12:35:00,6106.9
235038878,2024-10-12 12:35:00,9.48667
235010148,2024-10-12 12:35:00,12627.0
235039630,2024-10-12 12:35:00,0.021875
235054776,2024-10-12 12:35:00,8754.29
235038367,2024-10-12 12:35:00,17.9047
235010468,2024-10-12 12:40:00,173.36
235038808,2024-10-12 12:40:00,80.5983
235009876,2024-10-12 12:40:00,4939.36
235038589,2024-10-12 12:40:00,689.259
235041021,2024-10-12 12:40:00,40580.7
235038367,2024-10-12 12:40:00,20.7869
235038878,2024-10-12 12:40:00,702.808
235010148,2024-10-12 12:40:00,6881.33
235039630,2024-10-12 12:40:00,0.02125
235054776,2024-10-12 12:40:00,22004.4
235038808,2024-10-12 12:45:00,84.3725
235009876,2024-10-12 12:45:00,9806.93
235038589,2024-10-12 12:45:00,424.241
235041021,2024-10-12 12:45:00,18204.4
235010468,2024-10-12 12:45:00,14.4764
235038878,2024-10-12 12:45:00,618.816
235010148,2024-10-12 12:45:00,2347.1
235039630,2024-10-12 12:45:00,0.02125
235054776,2024-10-12 12:45:00,14894.2
235038367,2024-10-12 12:45:00,610.006
235038808,2024-10-12 12:50:00,28.2144
235009876,2024-10-12 12:50:00,2391.37
235038589,2024-10-12 12:50:00,68.6887
235041021,2024-10-12 12:50:00,5396.17
235010468,2024-10-12 12:50:00,20.6449
235038878,2024-10-12 12:50:00,37.3246
235010148,2024-10-12 12:50:00,3979.44
235039630,2024-10-12 12:50:00,0.021875
235054776,2024-10-12 12:50:00,5215.43
235038367,2024-10-12 12:50:00,94.7048
235010468,2024-10-12 12:55:00,311.069
235038808,2024-10-12 12:55:00,36.7604
235009876,2024-10-12 12:55:00,4756.18
235038589,2024-10-12 12:55:00,254.332
235041021,2024-10-12 12:55:00,20627.2
235038367,2024-10-12 12:55:00,45.2851
235010148,2024-10-12 12:55:00,9977.52
235039630,2024-10-12 12:55:00,0.021875
235054776,2024-10-12 12:55:00,6646.98
235038878,2024-10-12 12:55:00,1035.26
235038589,2024-10-12 13:00:00,36.2758
235010468,2024-10-12 13:00:00,555.849
235038808,2024-10-12 13:00:00,125.625
235009876,2024-10-12 13:00:00,1703.53
235041021,2024-10-12 13:00:00,10749.6
235039630,2024-10-12 13:00:00,0.020625
235038878,2024-10-12 13:00:00,584.277
235010148,2024-10-12 13:00:00,9335.64
235038367,2024-10-12 13:00:00,116.463
235054776,2024-10-12 13:00:00,2761.41
235010468,2024-10-12 13:05:00,3067.28
235038808,2024-10-12 13:05:00,21.3815
235009876,2024-10-12 13:05:00,1911.88
235038589,2024-10-12 13:05:00,78.3233
235041021,2024-10-12 13:05:00,16826.3
235038367,2024-10-12 13:05:00,23.3726
235038878,2024-10-12 13:05:00,1441.68
235010148,2024-10-12 13:05:00,24727.1
235039630,2024-10-12 13:05:00,0.021875
235054776,2024-10-12 13:05:00,3370.89
235010468,2024-10-12 13:10:00,228.194
235038808,2024-10-12 13:10:00,1969.67
235009876,2024-10-12 13:10:00,1369.19
235038589,2024-10-12 13:10:00,57.7212
235041021,2024-10-12 13:10:00,2306.37
235038878,2024-10-12 13:10:00,2400.02
235010148,2024-10-12 13:10:00,10519.6
235039630,2024-10-12 13:10:00,0.021875
235054776,2024-10-12 13:10:00,8305.64
235038367,2024-10-12 13:10:00,25.0826
235038367,2024-10-12 13:15:00,1186.44
235054776,2024-10-12 13:15:00,5886.9
235039630,2024-10-12 13:15:00,0.021875
235010148,2024-10-12 13:15:00,9329.18
235038878,2024-10-12 13:15:00,249.865
235041021,2024-10-12 13:15:00,10703.4
235038589,2024-10-12 13:15:00,41.3681
235009876,2024-10-12 13:15:00,1094.2
235038808,2024-10-12 13:15:00,37.344
235010468,2024-10-12 13:15:00,1.85609
235009876,2024-10-12 13:20:00,1086.29
235038589,2024-10-12 13:20:00,15.5827
235010468,2024-10-12 13:20:00,0.692292
235038808,2024-10-12 13:20:00,1874.74
235041021,2024-10-12 13:20:00,20659.1
235038367,2024-10-12 13:20:00,2663.47
235038878,2024-10-12 13:20:00,1607.25
235010148,2024-10-12 13:20:00,13183.6
235039630,2024-10-12 13:20:00,0.02125
235054776,2024-10-12 13:20:00,8561.66
235010468,2024-10-12 13:25:00,4.02763
235038808,2024-10-12 13:25:00,47.873
235009876,2024-10-12 13:25:00,659.469
235038589,2024-10-12 13:25:00,72.6053
235041021,2024-10-12 13:25:00,24775.9
235038878,2024-10-12 13:25:00,15978.0
235010148,2024-10-12 13:25:00,27472.1
235039630,2024-10-12 13:25:00,0.021875
235054776,2024-10-12 13:25:00,11659.3
235038367,2024-10-12 13:25:00,2633.82
235038589,2024-10-12 13:30:00,40.5776
235010468,2024-10-12 13:30:00,2.67115
235038808,2024-10-12 13:30:00,51.5455
235009876,2024-10-12 13:30:00,1081.59
235041021,2024-10-12 13:30:00,30962.5
235038367,2024-10-12 13:30:00,981.472
235038878,2024-10-12 13:30:00,15425.9
235010148,2024-10-12 13:30:00,14484.5
235039630,2024-10-12 13:30:00,0.021875
235054776,2024-10-12 13:30:00,8839.99
235010468,2024-10-12 13:35:00,0.845547
235038808,2024-10-12 13:35:00,54.2127
235009876,2024-10-12 13:35:00,3158.58
235038589,2024-10-12 13:35:00,38.6971
235041021,2024-10-12 13:35:00,30282.4
235038367,2024-10-12 13:35:00,29.6062
235038878,2024-10-12 13:35:00,9850.04
235010148,2024-10-12 13:35:00,25894.6
235039630,2024-10-12 13:35:00,0.02125
235054776,2024-10-12 13:35:00,3100.48
235038808,2024-10-12 13:40:00,30.4464
235009876,2024-10-12 13:40:00,16361.1
235038589,2024-10-12 13:40:00,55.2183
235041021,2024-10-12 13:40:00,29698.8
235010468,2024-10-12 13:40:00,613.7
235038878,2024-10-12 13:40:00,3773.59
235010148,2024-10-12 13:40:00,29996.7
235039630,2024-10-12 13:40:00,0.02125
235054776,2024-10-12 13:40:00,9974.83
235038367,2024-10-12 13:40:00,15.2641
235010468,2024-10-12 13:45:00,0.583464
235038808,2024-10-12 13:45:00,36.0318
235009876,2024-10-12 13:45:00,2100.61
235038589,2024-10-12 13:45:00,312.565
235041021,2024-10-12 13:45:00,18334.3
235038367,2024-10-12 13:45:00,181.69
235038878,2024-10-12 13:45:00,377.875
235010148,2024-10-12 13:45:00,19146.8
235039630,2024-10-12 13:45:00,0.021875
235054776,2024-10-12 13:45:00,14792.6
235010468,2024-10-12 13:50:00,0.689583
235038808,2024-10-12 13:50:00,47.0944
235009876,2024-10-12 13:50:00,6172.6
235038589,2024-10-12 13:50:00,4422.91
235041021,2024-10-12 13:50:00,23774.1
235038367,2024-10-12 13:50:00,73.8505
235038878,2024-10-12 13:50:00,900.88
235010148,2024-10-12 13:50:00,17920.5
235039630,2024-10-12 13:50:00,0.02125
235054776,2024-10-12 13:50:00,16800.3
235010468,2024-10-12 13:55:00,0.868229
235038808,2024-10-12 13:55:00,624.289
235009876,2024-10-12 13:55:00,3601.28
235038589,2024-10-12 13:55:00,4317.34
235041021,2024-10-12 13:55:00,14232.7
235038367,2024-10-12 13:55:00,14946.1
235038878,2024-10-12 13:55:00,2899.18
235010148,2024-10-12 13:55:00,20637.8
235039630,2024-10-12 13:55:00,0.021875
235054776,2024-10-12 13:55:00,16675.1
235038808,2024-10-12 14:00:00,39.6512
235009876,2024-10-12 14:00:00,794.235
235038589,2024-10-12 14:00:00,4829.89
235041021,2024-10-12 14:00:00,24355.7
235010468,2024-10-12 14:00:00,0.61526
235038878,2024-10-12 14:00:00,3104.05
235010148,2024-10-12 14:00:00,13740.5
235039630,2024-10-12 14:00:00,0.02125
235054776,2024-10-12 14:00:00,13480.2
235038367,2024-10-12 14:00:00,87.9249
235010468,2024-10-12 14:05:00,0.653047
235038808,2024-10-12 14:05:00,43.0108
235009876,2024-10-12 14:05:00,2772.92
235038589,2024-10-12 14:05:00,11783.7
235041021,2024-10-12 14:05:00,12872.3
235038367,2024-10-12 14:05:00,46.8112
235038878,2024-10-12 14:05:00,1647.9
235010148,2024-10-12 14:05:00,12050.2
235039630,2024-10-12 14:05:00,0.021875
235054776,2024-10-12 14:05:00,11528.0
235038808,2024-10-12 14:10:00,30.7729
235009876,2024-10-12 14:10:00,3393.41
235038589,2024-10-12 14:10:00,11895.8
235041021,2024-10-12 14:10:00,26092.1
235010468,2024-10-12 14:10:00,0.706432
235038878,2024-10-12 14:10:00,8211.66
235010148,2024-10-12 14:10:00,21112.6
235039630,2024-10-12 14:10:00,0.02125
235054776,2024-10-12 14:10:00,23785.9
235038367,2024-10-12 14:10:00,3852.84
235038808,2024-10-12 14:15:00,51.0192
235009876,2024-10-12 14:15:00,2897.2
235038589,2024-10-12 14:15:00,3739.63
235041021,2024-10-12 14:15:00,19855.6
235010468,2024-10-12 14:15:00,0.691823
235038878,2024-10-12 14:15:00,3006.66
235010148,2024-10-12 14:15:00,25149.6
235039630,2024-10-12 14:15:00,0.021875
235054776,2024-10-12 14:15:00,35009.4
235038367,2024-10-12 14:15:00,316.456
235010468,2024-10-12 14:20:00,0.12013
235038808,2024-10-12 14:20:00,72.1586
235009876,2024-10-12 14:20:00,3725.92
235038589,2024-10-12 14:20:00,1411.01
235041021,2024-10-12 14:20:00,6206.3
235038367,2024-10-12 14:20:00,703.703
235010148,2024-10-12 14:20:00,32256.3
235039630,2024-10-12 14:20:00,0.02125
235054776,2024-10-12 14:20:00,15444.1
235038878,2024-10-12 14:20:00,5385.52
235038589,2024-10-12 14:25:00,777.977
235038808,2024-10-12 14:25:00,31.2559
235009876,2024-10-12 14:25:00,9436.03
235041021,2024-10-12 14:25:00,7952.68
235010468,2024-10-12 14:25:00,0.124219
235038878,2024-10-12 14:25:00,4366.64
235054776,2024-10-12 14:25:00,7722.9
235038367,2024-10-12 14:25:00,2452.57
235010148,2024-10-12 14:25:00,23814.4
235039630,2024-10-12 14:25:00,0.021875
235054776,2024-10-12 14:30:00,9020.02
235039630,2024-10-12 14:30:00,0.02125
235010148,2024-10-12 14:30:00,44507.4
235038878,2024-10-12 14:30:00,4657.5
235038367,2024-10-12 14:30:00,305.009
235041021,2024-10-12 14:30:00,2396.35
235038589,2024-10-12 14:30:00,7192.59
235009876,2024-10-12 14:30:00,10166.5
235038808,2024-10-12 14:30:00,1196.2
235010468,2024-10-12 14:30:00,0.0984896
235010468,2024-10-12 14:35:00,0.15237
235038808,2024-10-12 14:35:00,66.5381
235009876,2024-10-12 14:35:00,2908.29
235038589,2024-10-12 14:35:00,1560.11
235041021,2024-10-12 14:35:00,8469.0
235038878,2024-10-12 14:35:00,6406.29
235010148,2024-10-12 14:35:00,32748.6
235039630,2024-10-12 14:35:00,0.021875
235054776,2024-10-12 14:35:00,9552.92
235038367,2024-10-12 14:35:00,10.2799
235038367,2024-10-12 14:40:00,9.41677
235054776,2024-10-12 14:40:00,16482.7
235039630,2024-10-12 14:40:00,0.02125
235010148,2024-10-12 14:40:00,22778.7
235038878,2024-10-12 14:40:00,6741.48
235041021,2024-10-12 14:40:00,5595.46
235038589,2024-10-12 14:40:00,2352.85
235009876,2024-10-12 14:40:00,1197.77
235038808,2024-10-12 14:40:00,99.4773
235010468,2024-10-12 14:40:00,0.140781
235009876,2024-10-12 14:45:00,1994.74
235038589,2024-10-12 14:45:00,2628.72
235038808,2024-10-12 14:45:00,2318.3
235041021,2024-10-12 14:45:00,5789.97
235010468,2024-10-12 14:45:00,0.103568
235038878,2024-10-12 14:45:00,505.543
235010148,2024-10-12 14:45:00,20807.8
235039630,2024-10-12 14:45:00,0.021875
235054776,2024-10-12 14:45:00,9150.14
235038367,2024-10-12 14:45:00,17.5982
235010468,2024-10-12 14:50:00,0.0954167
235038808,2024-10-12 14:50:00,184.479
235009876,2024-10-12 14:50:00,2267.96
235038589,2024-10-12 14:50:00,3676.91
235041021,2024-10-12 14:50:00,2504.5
235039630,2024-10-12 14:50:00,0.02
235038878,2024-10-12 14:50:00,2085.88
235010148,2024-10-12 14:50:00,14307.3
235038367,2024-10-12 14:50:00,76.2269
235054776,2024-10-12 14:50:00,8213.17
235038808,2024-10-12 14:55:00,1115.33
235009876,2024-10-12 14:55:00,2011.84
235038589,2024-10-12 14:55:00,3037.31
235041021,2024-10-12 14:55:00,1945.7
235010468,2024-10-12 14:55:00,0.0925
235038878,2024-10-12 14:55:00,1256.16
235010148,2024-10-12 14:55:00,16805.0
235039630,2024-10-12 14:55:00,0.02125
235054776,2024-10-12 14:55:00,10521.9
235038367,2024-10-12 14:55:00,13.2215
235038808,2024-10-12 15:00:00,467.271
235009876,2024-10-12 15:00:00,344.896
235038589,2024-10-12 15:00:00,865.682
235038367,2024-10-12 15:00:00,20.5247
235010468,2024-10-12 15:00:00,0.0594271
235041021,2024-10-12 15:00:00,1341.55
235010148,2024-10-12 15:00:00,13213.1
235039630,2024-10-12 15:00:00,0.02125
235054776,2024-10-12 15:00:00,32264.7
235038878,2024-10-12 15:00:00,197.418
235010468,2024-10-12 15:05:00,0.0873438
235038808,2024-10-12 15:05:00,1109.12
235009876,2024-10-12 15:05:00,159.567
235038589,2024-10-12 15:05:00,953.457
235041021,2024-10-12 15:05:00,3982.75
235038367,2024-10-12 15:05:00,13.5958
235010148,2024-10-12 15:05:00,16255.9
235039630,2024-10-12 15:05:00,0.021875
235054776,2024-10-12 15:05:00,32061.5
235038878,2024-10-12 15:05:00,1959.1
235041021,2024-10-12 15:10:00,5686.29
235038808,2024-10-12 15:10:00,1759.37
235009876,2024-10-12 15:10:00,5188.15
235038589,2024-10-12 15:10:00,1950.39
235010468,2024-10-12 15:10:00,0.0316146
235038367,2024-10-12 15:10:00,30.5556
235010148,2024-10-12 15:10:00,16819.4
235039630,2024-10-12 15:10:00,0.02125
235054776,2024-10-12 15:10:00,40898.5
235038878,2024-10-12 15:10:00,5077.64
235010468,2024-10-12 15:15:00,0.055599
235038808,2024-10-12 15:15:00,1602.94
235009876,2024-10-12 15:15:00,4497.01
235038589,2024-10-12 15:15:00,4522.28
235041021,2024-10-12 15:15:00,16463.9
235038878,2024-10-12 15:15:00,5786.1
235010148,2024-10-12 15:15:00,11213.7
235039630,2024-10-12 15:15:00,0.020625
235054776,2024-10-12 15:15:00,16429.7
235038367,2024-10-12 15:15:00,17.8398
235038589,2024-10-12 15:20:00,889.719
235010468,2024-10-12 15:20:00,0.0485937
235038808,2024-10-12 15:20:00,4719.08
235009876,2024-10-12 15:20:00,3742.1
235041021,2024-10-12 15:20:00,3440.61
235038367,2024-10-12 15:20:00,15.2163
235038878,2024-10-12 15:20:00,7783.51
235010148,2024-10-12 15:20:00,2900.3
235039630,2024-10-12 15:20:00,0.020625
235054776,2024-10-12 15:20:00,16661.5
235010468,2024-10-12 15:25:00,0.044375
235038808,2024-10-12 15:25:00,24.2498
235009876,2024-10-12 15:25:00,2682.17
235038589,2024-10-12 15:25:00,1519.31
235041021,2024-10-12 15:25:00,1488.42
235038367,2024-10-12 15:25:00,12.1601
235038878,2024-10-12 15:25:00,4169.8
235010148,2024-10-12 15:25:00,3215.9
235039630,2024-10-12 15:25:00,0.016875
235054776,2024-10-12 15:25:00,9532.31
235038808,2024-10-12 15:30:00,874.977
235009876,2024-10-12 15:30:00,4335.55
235038589,2024-10-12 15:30:00,4741.05
235041021,2024-10-12 15:30:00,1234.51
235010468,2024-10-12 15:30:00,0.0525
235038878,2024-10-12 15:30:00,4398.14
235010148,2024-10-12 15:30:00,10314.3
235039630,2024-10-12 15:30:00,0.02
235054776,2024-10-12 15:30:00,27023.0
235038367,2024-10-12 15:30:00,114.585
235010468,2024-10-12 15:35:00,0.0336198
235038808,2024-10-12 15:35:00,36.6507
235009876,2024-10-12 15:35:00,3270.72
235038589,2024-10-12 15:35:00,2844.72
235041021,2024-10-12 15:35:00,725.746
235038367,2024-10-12 15:35:00,14.6663
235038878,2024-10-12 15:35:00,2475.77
235010148,2024-10-12 15:35:00,8980.6
235039630,2024-10-12 15:35:00,0.015625
235054776,2024-10-12 15:35:00,10300.9
235038808,2024-10-12 15:40:00,40.8007
235009876,2024-10-12 15:40:00,3786.19
235038589,2024-10-12 15:40:00,893.43
235041021,2024-10-12 15:40:00,803.214
235010468,2024-10-12 15:40:00,0.0321354
235038878,2024-10-12 15:40:00,641.704
235010148,2024-10-12 15:40:00,7600.61
235039630,2024-10-12 15:40:00,0.011875
235054776,2024-10-12 15:40:00,3778.47
235038367,2024-10-12 15:40:00,15.2961
235038808,2024-10-12 15:45:00,50.5256
235009876,2024-10-12 15:45:00,3409.87
235038589,2024-10-12 15:45:00,6949.78
235041021,2024-10-12 15:45:00,875.716
235010468,2024-10-12 15:45:00,0.0274219
235038878,2024-10-12 15:45:00,1210.75
235010148,2024-10-12 15:45:00,15946.6
235039630,2024-10-12 15:45:00,0.019375
235054776,2024-10-12 15:45:00,4729.95
235038367,2024-10-12 15:45:00,19.9287
235010468,2024-10-12 15:50:00,0.0663542
235038808,2024-10-12 15:50:00,2276.95
235009876,2024-10-12 15:50:00,1876.16
235038589,2024-10-12 15:50:00,3098.28
235041021,2024-10-12 15:50:00,129.793
235038367,2024-10-12 15:50:00,13.2279
235010148,2024-10-12 15:50:00,20348.3
235039630,2024-10-12 15:50:00,0.019375
235054776,2024-10-12 15:50:00,10189.0
235038878,2024-10-12 15:50:00,831.592
235038589,2024-10-12 15:55:00,7507.04
235038808,2024-10-12 15:55:00,2549.48
235009876,2024-10-12 15:55:00,1313.39
235041021,2024-10-12 15:55:00,1606.99
235010468,2024-10-12 15:55:00,0.0368229
235038878,2024-10-12 15:55:00,2471.16
235054776,2024-10-12 15:55:00,24140.2
235038367,2024-10-12 15:55:00,397.964
235010148,2024-10-12 15:55:00,24393.6
235039630,2024-10-12 15:55:00,0.02125
235010468,2024-10-12 16:00:00,0.0368229
235038808,2024-10-12 16:00:00,1607.14
235009876,2024-10-12 16:00:00,1382.72
235041021,2024-10-12 16:00:00,3182.75
235038589,2024-10-12 16:00:00,5311.6
235038878,2024-10-12 16:00:00,2459.29
235010148,2024-10-12 16:00:00,23892.8
235039630,2024-10-12 16:00:00,0.021875
235054776,2024-10-12 16:00:00,21003.8
235038367,2024-10-12 16:00:00,145.41
235038589,2024-10-12 16:05:00,5715.01
235010468,2024-10-12 16:05:00,0.0507292
235038808,2024-10-12 16:05:00,60.9144
235009876,2024-10-12 16:05:00,963.083
235041021,2024-10-12 16:05:00,7563.26
235039630,2024-10-12 16:05:00,0.02125
235038878,2024-10-12 16:05:00,2406.18
235010148,2024-10-12 16:05:00,17740.3
235054776,2024-10-12 16:05:00,21906.6
235038367,2024-10-12 16:05:00,23.1004
235038589,2024-10-12 16:10:00,5677.38
235010468,2024-10-12 16:10:00,0.0367448
235038808,2024-10-12 16:10:00,72.2692
235009876,2024-10-12 16:10:00,34.8083
235041021,2024-10-12 16:10:00,20229.3
235039630,2024-10-12 16:10:00,0.02125
235038878,2024-10-12 16:10:00,6829.5
235010148,2024-10-12 16:10:00,9378.17
235054776,2024-10-12 16:10:00,4310.89
235038367,2024-10-12 16:10:00,1991.39
235010468,2024-10-12 16:15:00,0.0385677
235038808,2024-10-12 16:15:00,50.4627
235009876,2024-10-12 16:15:00,1676.2
235038589,2024-10-12 16:15:00,1499.62
235041021,2024-10-12 16:15:00,505.801
235038878,2024-10-12 16:15:00,5301.13
235010148,2024-10-12 16:15:00,23048.6
235039630,2024-10-12 16:15:00,0.021875
235054776,2024-10-12 16:15:00,1783.72
235038367,2024-10-12 16:15:00,275.292
235038589,2024-10-12 16:20:00,6231.9
235010468,2024-10-12 16:20:00,0.0350781
235038808,2024-10-12 16:20:00,25.9139
235009876,2024-10-12 16:20:00,2186.1
235041021,2024-10-12 16:20:00,4948.81
235054776,2024-10-12 16:20:00,6892.44
235038878,2024-10-12 16:20:00,5717.77
235039630,2024-10-12 16:20:00,0.02125
235038367,2024-10-12 16:20:00,14.8007
235010148,2024-10-12 16:20:00,61436.1
235054776,2024-10-12 16:25:00,20223.1
235039630,2024-10-12 16:25:00,0.02125
235010148,2024-10-12 16:25:00,37687.7
235038878,2024-10-12 16:25:00,556.719
235038367,2024-10-12 16:25:00,13.8452
235038589,2024-10-12 16:25:00,2124.51
235009876,2024-10-12 16:25:00,6078.71
235038808,2024-10-12 16:25:00,3372.23
235010468,2024-10-12 16:25:00,0.0315885
235041021,2024-10-12 16:25:00,12183.2
235010468,2024-10-12 16:30:00,0.04375
235041021,2024-10-12 16:30:00,22404.2
235038808,2024-10-12 16:30:00,30.7684
235009876,2024-10-12 16:30:00,3897.6
235038589,2024-10-12 16:30:00,3603.41
235038367,2024-10-12 16:30:00,13.9659
235010148,2024-10-12 16:30:00,44968.2
235039630,2024-10-12 16:30:00,0.021875
235054776,2024-10-12 16:30:00,17595.6
235038878,2024-10-12 16:30:00,844.925
235010468,2024-10-12 16:35:00,0.0454948
235038808,2024-10-12 16:35:00,2189.32
235009876,2024-10-12 16:35:00,9745.23
235038589,2024-10-12 16:35:00,6371.96
235041021,2024-10-12 16:35:00,22234.1
235038367,2024-10-12 16:35:00,17.3491
235010148,2024-10-12 16:35:00,42595.7
235039630,2024-10-12 16:35:00,0.021875
235054776,2024-10-12 16:35:00,39375.5
235038878,2024-10-12 16:35:00,548.324
235010468,2024-10-12 16:40:00,0.0385156
235038808,2024-10-12 16:40:00,3832.8
235009876,2024-10-12 16:40:00,10094.2
235041021,2024-10-12 16:40:00,48064.3
235038589,2024-10-12 16:40:00,6879.19
235038878,2024-10-12 16:40:00,518.089
235054776,2024-10-12 16:40:00,26765.6
235038367,2024-10-12 16:40:00,15.3612
235010148,2024-10-12 16:40:00,34426.7
235039630,2024-10-12 16:40:00,0.02125
235054776,2024-10-12 16:45:00,19565.1
235039630,2024-10-12 16:45:00,0.02125
235010148,2024-10-12 16:45:00,12992.1
235038878,2024-10-12 16:45:00,929.939
235038367,2024-10-12 16:45:00,20.7474
235041021,2024-10-12 16:45:00,8993.08
235038589,2024-10-12 16:45:00,4382.38
235009876,2024-10-12 16:45:00,9448.89
235038808,2024-10-12 16:45:00,343.698
235010468,2024-10-12 16:45:00,0.0358073
235010468,2024-10-12 16:50:00,0.0420313
235038808,2024-10-12 16:50:00,134.978
235009876,2024-10-12 16:50:00,6708.93
235038589,2024-10-12 16:50:00,2096.12
235041021,2024-10-12 16:50:00,77.6794
235038878,2024-10-12 16:50:00,2205.1
235010148,2024-10-12 16:50:00,13276.2
235039630,2024-10-12 16:50:00,0.021875
235054776,2024-10-12 16:50:00,9946.18
235038367,2024-10-12 16:50:00,16.0072
235038367,2024-10-12 16:55:00,11.2948
235054776,2024-10-12 16:55:00,19975.7
235039630,2024-10-12 16:55:00,0.02125
235010148,2024-10-12 16:55:00,12956.6
235038878,2024-10-12 16:55:00,4502.22
235041021,2024-10-12 16:55:00,142.753
235038589,2024-10-12 16:55:00,1378.27
235009876,2024-10-12 16:55:00,11038.2
235038808,2024-10-12 16:55:00,23.607
235010468,2024-10-12 16:55:00,0.0350781
235009876,2024-10-12 17:00:00,15735.7
235038589,2024-10-12 17:00:00,873.674
235038808,2024-10-12 17:00:00,2587.44
235041021,2024-10-12 17:00:00,6531.74
235010468,2024-10-12 17:00:00,0.0333333
235038878,2024-10-12 17:00:00,4203.79
235010148,2024-10-12 17:00:00,10269.5
235039630,2024-10-12 17:00:00,0.02125
235054776,2024-10-12 17:00:00,34096.5
235038367,2024-10-12 17:00:00,14.8973
235010468,2024-10-12 17:05:00,0.0873177
235038808,2024-10-12 17:05:00,12489.8
235009876,2024-10-12 17:05:00,8725.53
235038589,2024-10-12 17:05:00,478.189
235041021,2024-10-12 17:05:00,3454.52
235039630,2024-10-12 17:05:00,0.02125
235038878,2024-10-12 17:05:00,7771.49
235010148,2024-10-12 17:05:00,4068.04
235038367,2024-10-12 17:05:00,20.9608
235054776,2024-10-12 17:05:00,5758.07
235038808,2024-10-12 17:10:00,7454.55
235009876,2024-10-12 17:10:00,8549.9
235038589,2024-10-12 17:10:00,401.072
235041021,2024-10-12 17:10:00,21780.2
235010468,2024-10-12 17:10:00,0.0315885
235038878,2024-10-12 17:10:00,1239.8
235010148,2024-10-12 17:10:00,12615.1
235039630,2024-10-12 17:10:00,0.02125
235054776,2024-10-12 17:10:00,28384.1
235038367,2024-10-12 17:10:00,11.5705
235038808,2024-10-12 17:15:00,13979.2
235009876,2024-10-12 17:15:00,6201.44
235038589,2024-10-12 17:15:00,3808.37
235038367,2024-10-12 17:15:00,12.2366
235010468,2024-10-12 17:15:00,0.0490885
235041021,2024-10-12 17:15:00,4731.39
235010148,2024-10-12 17:15:00,8792.73
235039630,2024-10-12 17:15:00,0.020625
235054776,2024-10-12 17:15:00,22898.9
235038878,2024-10-12 17:15:00,3264.78
235010468,2024-10-12 17:20:00,0.0524479
235038808,2024-10-12 17:20:00,11341.5
235009876,2024-10-12 17:20:00,9700.97
235038589,2024-10-12 17:20:00,5587.81
235041021,2024-10-12 17:20:00,15753.6
235038367,2024-10-12 17:20:00,2698.82
235010148,2024-10-12 17:20:00,7065.93
235039630,2024-10-12 17:20:00,0.02125
235054776,2024-10-12 17:20:00,9983.33
235038878,2024-10-12 17:20:00,3190.5
235041021,2024-10-12 17:25:00,2640.38
235038808,2024-10-12 17:25:00,4748.2
235009876,2024-10-12 17:25:00,6124.65
235038589,2024-10-12 17:25:00,3815.33
235010468,2024-10-12 17:25:00,0.0447917
235038367,2024-10-12 17:25:00,1245.02
235010148,2024-10-12 17:25:00,4411.92
235054776,2024-10-12 17:25:00,17679.8
235038878,2024-10-12 17:25:00,2806.58
235039630,2024-10-12 17:25:00,0.02
235054776,2024-10-12 17:30:00,12567.2
235039630,2024-10-12 17:30:00,0.019375
235010148,2024-10-12 17:30:00,7060.06
235038878,2024-10-12 17:30:00,732.231
235038367,2024-10-12 17:30:00,675.191
235041021,2024-10-12 17:30:00,4461.34
235038589,2024-10-12 17:30:00,3519.8
235009876,2024-10-12 17:30:00,2936.15
235038808,2024-10-12 17:30:00,4801.23
235010468,2024-10-12 17:30:00,0.0785677
235038808,2024-10-12 17:35:00,401.377
235009876,2024-10-12 17:35:00,4114.72
235038589,2024-10-12 17:35:00,3367.43
235041021,2024-10-12 17:35:00,454.852
235010468,2024-10-12 17:35:00,0.0352604
235038878,2024-10-12 17:35:00,3530.22
235010148,2024-10-12 17:35:00,6903.34
235039630,2024-10-12 17:35:00,0.020625
235054776,2024-10-12 17:35:00,3873.55
235038367,2024-10-12 17:35:00,1101.55
235010468,2024-10-12 17:40:00,0.0784896
235038808,2024-10-12 17:40:00,61.9327
235038589,2024-10-12 17:40:00,2964.43
235041021,2024-10-12 17:40:00,5290.01
235009876,2024-10-12 17:40:00,1854.16
